tanggal,lokasi,parameter,nilai,satuan
2025-10-30,Gedung_L,Waste,39.03,kg
2025-10-30,Gedung_M,Energy,203.93,kWh
2025-10-30,Gedung_M,Water,573.16,L
2025-10-30,Gedung_M,CO2,458.07,ppm
2025-10-30,Gedung_M,Waste,18.99,kg
2025-10-30,Gedung_N,Energy,134.03,kWh
2025-10-30,Gedung_N,Water,210.35,L
2025-10-30,Gedung_N,CO2,893.51,ppm
2025-10-30,Gedung_N,Waste,5.32,kg
2025-10-30,Gedung_O,Energy,211.94,kWh
2025-10-30,Gedung_O,Water,577.28,L
2025-10-30,Gedung_O,CO2,793.8,ppm
2025-10-30,Gedung_O,Waste,18.42,kg
2025-10-30,Gedung_P,Energy,164.04,kWh
2025-10-30,Gedung_P,Water,812.92,L
2025-10-30,Gedung_P,CO2,837.88,ppm
2025-10-30,Gedung_P,Waste,45.96,kg
2025-10-30,Gedung_Q,Energy,132.65,kWh
2025-10-30,Gedung_Q,Water,546.22,L
2025-10-30,Gedung_Q,CO2,380.41,ppm
2025-10-30,Gedung_Q,Waste,37.69,kg
2025-10-30,Gedung_R,Energy,165.51,kWh
2025-10-30,Gedung_R,Water,652.59,L
2025-10-30,Gedung_R,CO2,568.13,ppm
2025-10-30,Gedung_R,Waste,18.08,kg
2025-10-30,Gedung_S,Energy,212.45,kWh
2025-10-30,Gedung_S,Water,472.2,L
2025-10-30,Gedung_S,CO2,682.52,ppm
2025-10-30,Gedung_S,Waste,44.54,kg
2025-10-30,Gedung_T,Energy,114.97,kWh
2025-10-30,Gedung_T,Water,608.09,L
2025-10-30,Gedung_T,CO2,729.38,ppm
2025-10-30,Gedung_T,Waste,42.37,kg
2025-10-31,Gedung_A,Energy,130.59,kWh
2025-10-31,Gedung_A,Water,268.81,L
2025-10-31,Gedung_A,CO2,741.04,ppm
2025-10-31,Gedung_A,Waste,13.04,kg
2025-10-31,Gedung_B,Energy,214.1,kWh
2025-10-31,Gedung_B,Water,741.7,L
2025-10-31,Gedung_B,CO2,402.94,ppm
2025-10-31,Gedung_B,Waste,9.15,kg
2025-10-31,Gedung_C,Energy,121.41,kWh
2025-10-31,Gedung_C,Water,749.46,L
2025-10-31,Gedung_C,CO2,422.69,ppm
2025-10-31,Gedung_C,Waste,14.49,kg
2025-10-31,Gedung_D,Energy,88.24,kWh
2025-10-31,Gedung_D,Water,950.34,L
2025-10-31,Gedung_D,CO2,405.07,ppm
2025-10-31,Gedung_D,Waste,18.45,kg
2025-10-31,Gedung_E,Energy,143.8,kWh
2025-10-31,Gedung_E,Water,300.55,L
2025-10-31,Gedung_E,CO2,520.78,ppm
2025-10-31,Gedung_E,Waste,13.19,kg
2025-10-31,Gedung_F,Energy,96.75,kWh
2025-10-31,Gedung_F,Water,735.42,L
2025-10-31,Gedung_F,CO2,650.8,ppm
2025-10-31,Gedung_F,Waste,24.89,kg
2025-10-31,Gedung_G,Energy,120.13,kWh
2025-10-31,Gedung_G,Water,231.53,L
2025-10-31,Gedung_G,CO2,652.6,ppm
2025-10-31,Gedung_G,Waste,15.83,kg
2025-10-31,Gedung_H,Energy,204.3,kWh
2025-10-31,Gedung_H,Water,1081.48,L
2025-10-31,Gedung_H,CO2,719.67,ppm
2025-10-31,Gedung_H,Waste,33.76,kg
2025-10-31,Gedung_I,Energy,203.02,kWh
2025-10-31,Gedung_I,Water,837.17,L
2025-10-31,Gedung_I,CO2,472.24,ppm
2025-10-31,Gedung_I,Waste,51.26,kg
2025-10-31,Gedung_J,Energy,120.39,kWh
2025-10-31,Gedung_J,Water,765.34,L
2025-10-31,Gedung_J,CO2,717.16,ppm
2025-10-31,Gedung_J,Waste,9.73,kg
2025-10-31,Gedung_K,Energy,239.53,kWh
2025-10-31,Gedung_K,Water,678.88,L
2025-10-31,Gedung_K,CO2,485.04,ppm
2025-10-31,Gedung_K,Waste,25.92,kg
2025-10-31,Gedung_L,Energy,82.15,kWh
2025-10-31,Gedung_L,Water,949.09,L
2025-10-31,Gedung_L,CO2,675.88,ppm
2025-10-31,Gedung_L,Waste,21.84,kg
2025-10-31,Gedung_M,Energy,162.64,kWh
2025-10-31,Gedung_M,Water,682.14,L
2025-10-31,Gedung_M,CO2,375.4,ppm
2025-10-31,Gedung_M,Waste,6.27,kg
2025-10-31,Gedung_N,Energy,102.0,kWh
2025-10-31,Gedung_N,Water,456.98,L
2025-10-31,Gedung_N,CO2,744.5,ppm
2025-10-31,Gedung_N,Waste,47.93,kg
2025-10-31,Gedung_O,Energy,244.31,kWh
2025-10-31,Gedung_O,Water,1113.32,L
2025-10-31,Gedung_O,CO2,601.21,ppm
2025-10-31,Gedung_O,Waste,28.85,kg
2025-10-31,Gedung_P,Energy,125.73,kWh
2025-10-31,Gedung_P,Water,565.18,L
2025-10-31,Gedung_P,CO2,786.85,ppm
2025-10-31,Gedung_P,Waste,48.7,kg
2025-10-31,Gedung_Q,Energy,194.12,kWh
2025-10-31,Gedung_Q,Water,1037.95,L
2025-10-31,Gedung_Q,CO2,526.35,ppm
2025-10-31,Gedung_Q,Waste,14.92,kg
2025-10-31,Gedung_R,Energy,157.99,kWh
2025-10-31,Gedung_R,Water,729.09,L
2025-10-31,Gedung_R,CO2,394.51,ppm
2025-10-31,Gedung_R,Waste,11.06,kg
2025-10-31,Gedung_S,Energy,212.78,kWh
2025-10-31,Gedung_S,Water,953.47,L
2025-10-31,Gedung_S,CO2,692.22,ppm
2025-10-31,Gedung_S,Waste,48.92,kg
2025-10-31,Gedung_T,Energy,131.67,kWh
2025-10-31,Gedung_T,Water,459.54,L
2025-10-31,Gedung_T,CO2,549.85,ppm
2025-10-31,Gedung_T,Waste,38.3,kg
2025-11-01,Gedung_A,Energy,104.1,kWh
2025-11-01,Gedung_A,Water,595.43,L
2025-11-01,Gedung_A,CO2,536.14,ppm
2025-11-01,Gedung_A,Waste,50.25,kg
2025-11-01,Gedung_B,Energy,182.01,kWh
2025-11-01,Gedung_B,Water,653.52,L
2025-11-01,Gedung_B,CO2,624.18,ppm
2025-11-01,Gedung_B,Waste,18.0,kg
2025-11-01,Gedung_C,Energy,155.85,kWh
2025-11-01,Gedung_C,Water,884.36,L
2025-11-01,Gedung_C,CO2,413.98,ppm
2025-11-01,Gedung_C,Waste,46.54,kg
2025-11-01,Gedung_D,Energy,165.17,kWh
2025-11-01,Gedung_D,Water,615.27,L
2025-11-01,Gedung_D,CO2,427.75,ppm
2025-11-01,Gedung_D,Waste,28.41,kg
2025-11-01,Gedung_E,Energy,179.39,kWh
2025-11-01,Gedung_E,Water,600.79,L
2025-11-01,Gedung_E,CO2,423.96,ppm
2025-11-01,Gedung_E,Waste,27.09,kg
2025-11-01,Gedung_F,Energy,220.96,kWh
2025-11-01,Gedung_F,Water,1123.67,L
2025-11-01,Gedung_F,CO2,592.34,ppm
2025-11-01,Gedung_F,Waste,17.03,kg
2025-11-01,Gedung_G,Energy,84.29,kWh
2025-11-01,Gedung_G,Water,563.46,L
2025-11-01,Gedung_G,CO2,464.11,ppm
2025-11-01,Gedung_G,Waste,10.41,kg
2025-11-01,Gedung_H,Energy,172.56,kWh
2025-11-01,Gedung_H,Water,1052.07,L
2025-11-01,Gedung_H,CO2,612.81,ppm
2025-11-01,Gedung_H,Waste,20.76,kg
2025-11-01,Gedung_I,Energy,248.77,kWh
2025-11-01,Gedung_I,Water,365.87,L
2025-11-01,Gedung_I,CO2,426.88,ppm
2025-11-01,Gedung_I,Waste,42.81,kg
2025-11-01,Gedung_J,Energy,237.7,kWh
2025-11-01,Gedung_J,Water,961.42,L
2025-11-01,Gedung_J,CO2,508.78,ppm
2025-11-01,Gedung_J,Waste,25.94,kg
2025-11-01,Gedung_K,Energy,91.7,kWh
2025-11-01,Gedung_K,Water,497.12,L
2025-11-01,Gedung_K,CO2,565.04,ppm
2025-11-01,Gedung_K,Waste,25.97,kg
2025-11-01,Gedung_L,Energy,164.02,kWh
2025-11-01,Gedung_L,Water,404.79,L
2025-11-01,Gedung_L,CO2,470.13,ppm
2025-11-01,Gedung_L,Waste,21.33,kg
2025-11-01,Gedung_M,Energy,195.6,kWh
2025-11-01,Gedung_M,Water,271.62,L
2025-11-01,Gedung_M,CO2,601.39,ppm
2025-11-01,Gedung_M,Waste,47.85,kg
2025-11-01,Gedung_N,Energy,196.31,kWh
2025-11-01,Gedung_N,Water,374.12,L
2025-11-01,Gedung_N,CO2,719.02,ppm
2025-11-01,Gedung_N,Waste,25.6,kg
2025-11-01,Gedung_O,Energy,130.24,kWh
2025-11-01,Gedung_O,Water,426.76,L
2025-11-01,Gedung_O,CO2,680.53,ppm
2025-11-01,Gedung_O,Waste,59.47,kg
2025-11-01,Gedung_P,Energy,205.31,kWh
2025-11-01,Gedung_P,Water,407.21,L
2025-11-01,Gedung_P,CO2,857.69,ppm
2025-11-01,Gedung_P,Waste,19.41,kg
2025-11-01,Gedung_Q,Energy,84.63,kWh
2025-11-01,Gedung_Q,Water,450.25,L
2025-11-01,Gedung_Q,CO2,522.26,ppm
2025-11-01,Gedung_Q,Waste,34.63,kg
2025-11-01,Gedung_R,Energy,176.11,kWh
2025-11-01,Gedung_R,Water,793.16,L
2025-11-01,Gedung_R,CO2,846.32,ppm
2025-11-01,Gedung_R,Waste,55.98,kg
2025-11-01,Gedung_S,Energy,116.8,kWh
2025-11-01,Gedung_S,Water,751.21,L
2025-11-01,Gedung_S,CO2,778.68,ppm
2025-11-01,Gedung_S,Waste,17.72,kg
2025-11-01,Gedung_T,Energy,84.81,kWh
2025-11-01,Gedung_T,Water,741.28,L
2025-11-01,Gedung_T,CO2,617.53,ppm
2025-11-01,Gedung_T,Waste,38.18,kg
2025-11-02,Gedung_A,Energy,188.92,kWh
2025-11-02,Gedung_A,Water,601.56,L
2025-11-02,Gedung_A,CO2,474.86,ppm
2025-11-02,Gedung_A,Waste,51.36,kg
2025-11-02,Gedung_B,Energy,210.14,kWh
2025-11-02,Gedung_B,Water,776.65,L
2025-11-02,Gedung_B,CO2,449.62,ppm
2025-11-02,Gedung_B,Waste,57.36,kg
2025-11-02,Gedung_C,Energy,212.51,kWh
2025-11-02,Gedung_C,Water,906.95,L
2025-11-02,Gedung_C,CO2,871.42,ppm
2025-11-02,Gedung_C,Waste,11.25,kg
2025-11-02,Gedung_D,Energy,189.45,kWh
2025-11-02,Gedung_D,Water,682.55,L
2025-11-02,Gedung_D,CO2,381.71,ppm
2025-11-02,Gedung_D,Waste,23.14,kg
2025-11-02,Gedung_E,Energy,117.92,kWh
2025-11-02,Gedung_E,Water,264.41,L
2025-11-02,Gedung_E,CO2,849.31,ppm
2025-11-02,Gedung_E,Waste,7.74,kg
2025-11-02,Gedung_F,Energy,206.28,kWh
2025-11-02,Gedung_F,Water,885.59,L
2025-11-02,Gedung_F,CO2,668.46,ppm
2025-11-02,Gedung_F,Waste,9.51,kg
2025-11-02,Gedung_G,Energy,156.78,kWh
2025-11-02,Gedung_G,Water,328.28,L
2025-11-02,Gedung_G,CO2,436.28,ppm
2025-11-02,Gedung_G,Waste,31.39,kg
2025-11-02,Gedung_H,Energy,168.16,kWh
2025-11-02,Gedung_H,Water,220.42,L
2025-11-02,Gedung_H,CO2,645.06,ppm
2025-11-02,Gedung_H,Waste,29.55,kg
2025-11-02,Gedung_I,Energy,179.18,kWh
2025-11-02,Gedung_I,Water,1188.9,L
2025-11-02,Gedung_I,CO2,570.26,ppm
2025-11-02,Gedung_I,Waste,7.94,kg
2025-11-02,Gedung_J,Energy,220.66,kWh
2025-11-02,Gedung_J,Water,534.67,L
2025-11-02,Gedung_J,CO2,596.51,ppm
2025-11-02,Gedung_J,Waste,38.71,kg
2025-11-02,Gedung_K,Energy,214.31,kWh
2025-11-02,Gedung_K,Water,927.18,L
2025-11-02,Gedung_K,CO2,710.89,ppm
2025-11-02,Gedung_K,Waste,50.79,kg
2025-11-02,Gedung_L,Energy,161.1,kWh
2025-11-02,Gedung_L,Water,484.86,L
2025-11-02,Gedung_L,CO2,687.87,ppm
2025-11-02,Gedung_L,Waste,39.34,kg
2025-11-02,Gedung_M,Energy,89.67,kWh
2025-11-02,Gedung_M,Water,361.23,L
2025-11-02,Gedung_M,CO2,827.54,ppm
2025-11-02,Gedung_M,Waste,10.86,kg
2025-11-02,Gedung_N,Energy,101.12,kWh
2025-11-02,Gedung_N,Water,479.16,L
2025-11-02,Gedung_N,CO2,819.52,ppm
2025-11-02,Gedung_N,Waste,48.48,kg
2025-11-02,Gedung_O,Energy,247.93,kWh
2025-11-02,Gedung_O,Water,555.95,L
2025-11-02,Gedung_O,CO2,755.77,ppm
2025-11-02,Gedung_O,Waste,35.41,kg
2025-11-02,Gedung_P,Energy,170.87,kWh
2025-11-02,Gedung_P,Water,302.01,L
2025-11-02,Gedung_P,CO2,867.27,ppm
2025-11-02,Gedung_P,Waste,58.23,kg
2025-11-02,Gedung_Q,Energy,153.55,kWh
2025-11-02,Gedung_Q,Water,692.52,L
2025-11-02,Gedung_Q,CO2,697.51,ppm
2025-11-02,Gedung_Q,Waste,42.66,kg
2025-11-02,Gedung_R,Energy,242.79,kWh
2025-11-02,Gedung_R,Water,906.57,L
2025-11-02,Gedung_R,CO2,573.51,ppm
2025-11-02,Gedung_R,Waste,18.38,kg
2025-11-02,Gedung_S,Energy,248.84,kWh
2025-11-02,Gedung_S,Water,400.12,L
2025-11-02,Gedung_S,CO2,401.77,ppm
2025-11-02,Gedung_S,Waste,37.8,kg
2025-11-02,Gedung_T,Energy,246.78,kWh
2025-11-02,Gedung_T,Water,566.52,L
2025-11-02,Gedung_T,CO2,543.82,ppm
2025-11-02,Gedung_T,Waste,49.99,kg
2025-11-03,Gedung_A,Energy,206.62,kWh
2025-11-03,Gedung_A,Water,953.29,L
2025-11-03,Gedung_A,CO2,406.85,ppm
2025-11-03,Gedung_A,Waste,37.82,kg
2025-11-03,Gedung_B,Energy,183.5,kWh
2025-11-03,Gedung_B,Water,417.92,L
2025-11-03,Gedung_B,CO2,852.62,ppm
2025-11-03,Gedung_B,Waste,32.89,kg
2025-11-03,Gedung_C,Energy,95.08,kWh
2025-11-03,Gedung_C,Water,1039.18,L
2025-11-03,Gedung_C,CO2,466.19,ppm
2025-11-03,Gedung_C,Waste,51.91,kg
2025-11-03,Gedung_D,Energy,200.79,kWh
2025-11-03,Gedung_D,Water,848.27,L
2025-11-03,Gedung_D,CO2,837.88,ppm
2025-11-03,Gedung_D,Waste,7.95,kg
2025-11-03,Gedung_E,Energy,170.17,kWh
2025-11-03,Gedung_E,Water,1147.76,L
2025-11-03,Gedung_E,CO2,733.73,ppm
2025-11-03,Gedung_E,Waste,11.26,kg
2025-11-03,Gedung_F,Energy,115.22,kWh
2025-11-03,Gedung_F,Water,1023.3,L
2025-11-03,Gedung_F,CO2,624.78,ppm
2025-11-03,Gedung_F,Waste,28.43,kg
2025-11-03,Gedung_G,Energy,163.94,kWh
2025-11-03,Gedung_G,Water,388.53,L
2025-11-03,Gedung_G,CO2,725.8,ppm
2025-11-03,Gedung_G,Waste,14.45,kg
2025-11-03,Gedung_H,Energy,146.13,kWh
2025-11-03,Gedung_H,Water,1002.48,L
2025-11-03,Gedung_H,CO2,730.08,ppm
2025-11-03,Gedung_H,Waste,28.19,kg
2025-11-03,Gedung_I,Energy,100.49,kWh
2025-11-03,Gedung_I,Water,1037.58,L
2025-11-03,Gedung_I,CO2,392.28,ppm
2025-11-03,Gedung_I,Waste,38.77,kg
2025-11-03,Gedung_J,Energy,169.57,kWh
2025-11-03,Gedung_J,Water,467.76,L
2025-11-03,Gedung_J,CO2,370.15,ppm
2025-11-03,Gedung_J,Waste,51.63,kg
2025-11-03,Gedung_K,Energy,132.78,kWh
2025-11-03,Gedung_K,Water,802.05,L
2025-11-03,Gedung_K,CO2,380.96,ppm
2025-11-03,Gedung_K,Waste,31.19,kg
2025-11-03,Gedung_L,Energy,107.77,kWh
2025-11-03,Gedung_L,Water,557.26,L
2025-11-03,Gedung_L,CO2,512.72,ppm
2025-11-03,Gedung_L,Waste,33.37,kg
2025-11-03,Gedung_M,Energy,136.59,kWh
2025-11-03,Gedung_M,Water,424.91,L
2025-11-03,Gedung_M,CO2,732.16,ppm
2025-11-03,Gedung_M,Waste,54.71,kg
2025-11-03,Gedung_N,Energy,219.46,kWh
2025-11-03,Gedung_N,Water,434.42,L
2025-11-03,Gedung_N,CO2,678.74,ppm
2025-11-03,Gedung_N,Waste,37.23,kg
2025-11-03,Gedung_O,Energy,208.95,kWh
2025-11-03,Gedung_O,Water,323.66,L
2025-11-03,Gedung_O,CO2,615.01,ppm
2025-11-03,Gedung_O,Waste,20.31,kg
2025-11-03,Gedung_P,Energy,204.53,kWh
2025-11-03,Gedung_P,Water,803.76,L
2025-11-03,Gedung_P,CO2,434.77,ppm
2025-11-03,Gedung_P,Waste,55.09,kg
2025-11-03,Gedung_Q,Energy,212.12,kWh
2025-11-03,Gedung_Q,Water,1091.98,L
2025-11-03,Gedung_Q,CO2,408.21,ppm
2025-11-03,Gedung_Q,Waste,49.48,kg
2025-11-03,Gedung_R,Energy,91.86,kWh
2025-11-03,Gedung_R,Water,800.2,L
2025-11-03,Gedung_R,CO2,756.87,ppm
2025-11-03,Gedung_R,Waste,22.75,kg
2025-11-03,Gedung_S,Energy,229.7,kWh
2025-11-03,Gedung_S,Water,266.77,L
2025-11-03,Gedung_S,CO2,756.48,ppm
2025-11-03,Gedung_S,Waste,58.98,kg
2025-11-03,Gedung_T,Energy,241.28,kWh
2025-11-03,Gedung_T,Water,454.06,L
2025-11-03,Gedung_T,CO2,621.44,ppm
2025-11-03,Gedung_T,Waste,28.15,kg
2025-11-04,Gedung_A,Energy,110.52,kWh
2025-11-04,Gedung_A,Water,1135.06,L
2025-11-04,Gedung_A,CO2,800.4,ppm
2025-11-04,Gedung_A,Waste,59.53,kg
2025-11-04,Gedung_B,Energy,200.13,kWh
2025-11-04,Gedung_B,Water,605.82,L
2025-11-04,Gedung_B,CO2,370.53,ppm
2025-11-04,Gedung_B,Waste,43.29,kg
2025-11-04,Gedung_C,Energy,147.18,kWh
2025-11-04,Gedung_C,Water,771.45,L
2025-11-04,Gedung_C,CO2,493.62,ppm
2025-11-04,Gedung_C,Waste,19.2,kg
2025-11-04,Gedung_D,Energy,220.22,kWh
2025-11-04,Gedung_D,Water,923.33,L
2025-11-04,Gedung_D,CO2,655.17,ppm
2025-11-04,Gedung_D,Waste,22.51,kg
2025-11-04,Gedung_E,Energy,95.95,kWh
2025-11-04,Gedung_E,Water,589.61,L
2025-11-04,Gedung_E,CO2,776.79,ppm
2025-11-04,Gedung_E,Waste,38.17,kg
2025-11-04,Gedung_F,Energy,81.48,kWh
2025-11-04,Gedung_F,Water,971.81,L
2025-11-04,Gedung_F,CO2,608.66,ppm
2025-11-04,Gedung_F,Waste,27.0,kg
2025-11-04,Gedung_G,Energy,192.45,kWh
2025-11-04,Gedung_G,Water,537.67,L
2025-11-04,Gedung_G,CO2,876.86,ppm
2025-11-04,Gedung_G,Waste,7.54,kg
2025-11-04,Gedung_H,Energy,179.81,kWh
2025-11-04,Gedung_H,Water,895.76,L
2025-11-04,Gedung_H,CO2,518.22,ppm
2025-11-04,Gedung_H,Waste,53.51,kg
2025-11-04,Gedung_I,Energy,178.48,kWh
2025-11-04,Gedung_I,Water,664.81,L
2025-11-04,Gedung_I,CO2,696.3,ppm
2025-11-04,Gedung_I,Waste,55.31,kg
2025-11-04,Gedung_J,Energy,85.46,kWh
2025-11-04,Gedung_J,Water,1185.27,L
2025-11-04,Gedung_J,CO2,686.2,ppm
2025-11-04,Gedung_J,Waste,52.64,kg
2025-11-04,Gedung_K,Energy,199.45,kWh
2025-11-04,Gedung_K,Water,660.9,L
2025-11-04,Gedung_K,CO2,699.83,ppm
2025-11-04,Gedung_K,Waste,54.06,kg
2025-11-04,Gedung_L,Energy,135.87,kWh
2025-11-04,Gedung_L,Water,1145.71,L
2025-11-04,Gedung_L,CO2,859.15,ppm
2025-11-04,Gedung_L,Waste,28.02,kg
2025-11-04,Gedung_M,Energy,166.4,kWh
2025-11-04,Gedung_M,Water,266.54,L
2025-11-04,Gedung_M,CO2,463.41,ppm
2025-11-04,Gedung_M,Waste,57.96,kg
2025-11-04,Gedung_N,Energy,159.98,kWh
2025-11-04,Gedung_N,Water,1134.31,L
2025-11-04,Gedung_N,CO2,599.05,ppm
2025-11-04,Gedung_N,Waste,31.3,kg
2025-11-04,Gedung_O,Energy,103.13,kWh
2025-11-04,Gedung_O,Water,678.82,L
2025-11-04,Gedung_O,CO2,474.5,ppm
2025-11-04,Gedung_O,Waste,21.16,kg
2025-11-04,Gedung_P,Energy,81.9,kWh
2025-11-04,Gedung_P,Water,1119.88,L
2025-11-04,Gedung_P,CO2,518.1,ppm
2025-11-04,Gedung_P,Waste,40.78,kg
2025-11-04,Gedung_Q,Energy,189.88,kWh
2025-11-04,Gedung_Q,Water,934.98,L
2025-11-04,Gedung_Q,CO2,869.8,ppm
2025-11-04,Gedung_Q,Waste,10.17,kg
2025-11-04,Gedung_R,Energy,184.84,kWh
2025-11-04,Gedung_R,Water,1079.56,L
2025-11-04,Gedung_R,CO2,811.72,ppm
2025-11-04,Gedung_R,Waste,17.62,kg
2025-11-04,Gedung_S,Energy,217.59,kWh
2025-11-04,Gedung_S,Water,611.79,L
2025-11-04,Gedung_S,CO2,851.8,ppm
2025-11-04,Gedung_S,Waste,15.17,kg
2025-11-04,Gedung_T,Energy,119.9,kWh
2025-11-04,Gedung_T,Water,512.67,L
2025-11-04,Gedung_T,CO2,845.98,ppm
2025-11-04,Gedung_T,Waste,10.18,kg
2025-11-05,Gedung_A,Energy,172.53,kWh
2025-11-05,Gedung_A,Water,848.81,L
2025-11-05,Gedung_A,CO2,520.5,ppm
2025-11-05,Gedung_A,Waste,19.77,kg
2025-11-05,Gedung_B,Energy,130.41,kWh
2025-11-05,Gedung_B,Water,1172.02,L
2025-11-05,Gedung_B,CO2,829.94,ppm
2025-11-05,Gedung_B,Waste,19.89,kg
2025-11-05,Gedung_C,Energy,193.8,kWh
2025-11-05,Gedung_C,Water,868.15,L
2025-11-05,Gedung_C,CO2,436.54,ppm
2025-11-05,Gedung_C,Waste,20.37,kg
2025-11-05,Gedung_D,Energy,217.45,kWh
2025-11-05,Gedung_D,Water,953.94,L
2025-11-05,Gedung_D,CO2,354.03,ppm
2025-11-05,Gedung_D,Waste,38.05,kg
2025-11-05,Gedung_E,Energy,154.67,kWh
2025-11-05,Gedung_E,Water,551.04,L
2025-11-05,Gedung_E,CO2,841.95,ppm
2025-11-05,Gedung_E,Waste,10.0,kg
2025-11-05,Gedung_F,Energy,193.61,kWh
2025-11-05,Gedung_F,Water,714.75,L
2025-11-05,Gedung_F,CO2,711.55,ppm
2025-11-05,Gedung_F,Waste,58.89,kg
2025-11-05,Gedung_G,Energy,150.81,kWh
2025-11-05,Gedung_G,Water,473.96,L
2025-11-05,Gedung_G,CO2,686.98,ppm
2025-11-05,Gedung_G,Waste,36.68,kg
2025-11-05,Gedung_H,Energy,97.52,kWh
2025-11-05,Gedung_H,Water,694.99,L
2025-11-05,Gedung_H,CO2,455.82,ppm
2025-11-05,Gedung_H,Waste,34.65,kg
2025-11-05,Gedung_I,Energy,200.14,kWh
2025-11-05,Gedung_I,Water,1097.25,L
2025-11-05,Gedung_I,CO2,607.1,ppm
2025-11-05,Gedung_I,Waste,22.6,kg
2025-11-05,Gedung_J,Energy,221.24,kWh
2025-11-05,Gedung_J,Water,334.24,L
2025-11-05,Gedung_J,CO2,811.32,ppm
2025-11-05,Gedung_J,Waste,59.46,kg
2025-11-05,Gedung_K,Energy,196.34,kWh
2025-11-05,Gedung_K,Water,823.59,L
2025-11-05,Gedung_K,CO2,629.71,ppm
2025-11-05,Gedung_K,Waste,50.36,kg
2025-11-05,Gedung_L,Energy,145.54,kWh
2025-11-05,Gedung_L,Water,276.09,L
2025-11-05,Gedung_L,CO2,846.0,ppm
2025-11-05,Gedung_L,Waste,47.89,kg
2025-11-05,Gedung_M,Energy,84.62,kWh
2025-11-05,Gedung_M,Water,399.63,L
2025-11-05,Gedung_M,CO2,560.83,ppm
2025-11-05,Gedung_M,Waste,38.91,kg
2025-11-05,Gedung_N,Energy,110.81,kWh
2025-11-05,Gedung_N,Water,777.91,L
2025-11-05,Gedung_N,CO2,894.54,ppm
2025-11-05,Gedung_N,Waste,6.94,kg
2025-11-05,Gedung_O,Energy,242.66,kWh
2025-11-05,Gedung_O,Water,441.86,L
2025-11-05,Gedung_O,CO2,560.23,ppm
2025-11-05,Gedung_O,Waste,25.99,kg
2025-11-05,Gedung_P,Energy,179.12,kWh
2025-11-05,Gedung_P,Water,1136.54,L
2025-11-05,Gedung_P,CO2,582.88,ppm
2025-11-05,Gedung_P,Waste,14.53,kg
2025-11-05,Gedung_Q,Energy,108.54,kWh
2025-11-05,Gedung_Q,Water,546.97,L
2025-11-05,Gedung_Q,CO2,477.44,ppm
2025-11-05,Gedung_Q,Waste,26.1,kg
2025-11-05,Gedung_R,Energy,176.68,kWh
2025-11-05,Gedung_R,Water,292.87,L
2025-11-05,Gedung_R,CO2,385.98,ppm
2025-11-05,Gedung_R,Waste,50.25,kg
2025-11-05,Gedung_S,Energy,213.01,kWh
2025-11-05,Gedung_S,Water,391.87,L
2025-11-05,Gedung_S,CO2,722.24,ppm
2025-11-05,Gedung_S,Waste,50.97,kg
2025-11-05,Gedung_T,Energy,214.82,kWh
2025-11-05,Gedung_T,Water,983.44,L
2025-11-05,Gedung_T,CO2,518.05,ppm
2025-11-05,Gedung_T,Waste,20.42,kg
2025-11-06,Gedung_A,Energy,187.26,kWh
2025-11-06,Gedung_A,Water,348.8,L
2025-11-06,Gedung_A,CO2,351.21,ppm
2025-11-06,Gedung_A,Waste,28.36,kg
2025-11-06,Gedung_B,Energy,110.2,kWh
2025-11-06,Gedung_B,Water,944.68,L
2025-11-06,Gedung_B,CO2,498.59,ppm
2025-11-06,Gedung_B,Waste,15.52,kg
2025-11-06,Gedung_C,Energy,217.01,kWh
2025-11-06,Gedung_C,Water,874.55,L
2025-11-06,Gedung_C,CO2,646.34,ppm
2025-11-06,Gedung_C,Waste,17.65,kg
2025-11-06,Gedung_D,Energy,120.48,kWh
2025-11-06,Gedung_D,Water,408.69,L
2025-11-06,Gedung_D,CO2,554.01,ppm
2025-11-06,Gedung_D,Waste,56.65,kg
2025-11-06,Gedung_E,Energy,205.39,kWh
2025-11-06,Gedung_E,Water,581.25,L
2025-11-06,Gedung_E,CO2,846.39,ppm
2025-11-06,Gedung_E,Waste,18.99,kg
2025-11-06,Gedung_F,Energy,86.34,kWh
2025-11-06,Gedung_F,Water,634.66,L
2025-11-06,Gedung_F,CO2,794.61,ppm
2025-11-06,Gedung_F,Waste,49.66,kg
2025-11-06,Gedung_G,Energy,109.87,kWh
2025-11-06,Gedung_G,Water,449.09,L
2025-11-06,Gedung_G,CO2,659.11,ppm
2025-11-06,Gedung_G,Waste,26.1,kg
2025-11-06,Gedung_H,Energy,185.44,kWh
2025-11-06,Gedung_H,Water,333.55,L
2025-11-06,Gedung_H,CO2,531.37,ppm
2025-11-06,Gedung_H,Waste,6.15,kg
2025-11-06,Gedung_I,Energy,125.73,kWh
2025-11-06,Gedung_I,Water,540.03,L
2025-11-06,Gedung_I,CO2,808.08,ppm
2025-11-06,Gedung_I,Waste,36.77,kg
2025-11-06,Gedung_J,Energy,139.06,kWh
2025-11-06,Gedung_J,Water,1174.08,L
2025-11-06,Gedung_J,CO2,818.91,ppm
2025-11-06,Gedung_J,Waste,39.85,kg
2025-11-06,Gedung_K,Energy,239.11,kWh
2025-11-06,Gedung_K,Water,1006.96,L
2025-11-06,Gedung_K,CO2,893.78,ppm
2025-11-06,Gedung_K,Waste,38.48,kg
